feature1,feature2
53.82029864831313,42.29574243188655
56.07769017386184,36.71515031483748
50.99036900824153,58.753402539641854
56.1450705199487,27.0974117881772
37.57990086473003,33.88506683355921
38.512310843969246,57.51337977487981
58.39093716834269,35.71567922861182
61.603254573119884,64.5359230633518
73.97883311317626,74.61993772769132
50.17259192868551,78.47870638851572
45.79911598519038,63.62980518826108
38.15017957824506,54.04568342215025
47.532134062051654,43.20066185788101
69.67713016934037,58.73620515114829
45.93445974306965,61.661763292230205
44.33950827119879,41.21881122131497
36.56987282857487,68.44805248282017
71.07817138789139,41.811085064132506
38.68840835611722,41.773188907828846
49.32879864462584,25.054113315708886
40.98367697274702,40.76970050901992
50.39846906049417,67.28901373485246
38.79085892374856,35.31907920736177
48.183038097434185,48.4195644439188
62.10754039966222,57.30148674641586
46.924720451321676,49.768058464163325
49.92088845213645,27.439023302659002
53.95398273531565,35.71631541683866
63.03113921216108,45.346751745273934
62.24608408691857,70.46237441106877
48.712574914974,26.57172501119922
20.656309001996615,39.86310965898202
66.06921052064999,49.270137907124365
40.06834913267347,20.606882499902714
50.15184489800407,47.28526212727344
41.101875375986204,57.729485684892936
37.58850572329946,46.50020927398849
58.029553418993366,64.08616302629042
64.8248060161789,37.71168105522731
42.92191484251694,21.72665022784338
39.08730397828549,30.917066905684383
44.5358390949595,33.75841957148486
43.73951913784318,34.872063186838474
52.210520155341115,25.39325145574863
69.48893476521877,55.88057430007402
30.846969519395223,20.453724768178343
54.24035648824491,76.39738356905966
30.631209942076104,40.590655862735275
32.97253224932359,40.60699803710391
36.375602601147,33.26270438597493
52.7187764808087,37.7155144825809
35.13300427320531,75.90077869296786
50.61355002938417,50.60259804009409
33.005340759605204,75.96696184653565
50.79035199339894,40.20474637333821
50.9378804016764,46.96452458641786
52.277360782576466,56.33808417457801
51.31073592287426,51.11200646937643
49.09475692571578,48.20539775976741
54.564885751880176,36.37004502251811
61.26278317296173,24.212119395254945
56.07509794915246,53.84869933417677
53.883962325845154,63.765193879081885
43.297314561879425,79.41816264415431
42.607711168396065,55.914873850455834
49.95891002831866,43.26011705525835
62.92455468163652,59.47656594931252
42.17551838500872,26.615078159723378
64.79630850733618,46.80908996916069
62.728375655666895,55.49607047251353
50.57700913510579,56.05279477983188
47.323143314678084,61.32483542215767
47.18302865401415,51.45177750049704
62.05107583999343,58.19541809431732
45.25633281710859,48.455547290799785
55.22247943434617,64.47393110450352
57.94859328032045,22.22581246743098
55.38545497820216,58.86140335258268
46.94951789230148,24.705010061037562
55.77097807859059,27.499739951809087
48.45001440859931,66.85351945488314
40.31211162546224,51.03024235959174
33.891167456323615,57.10422368665712
40.11278954575017,21.382405954989977
58.187020578514556,56.899242850242736
63.365576258530176,38.878278413271445
44.41715304071374,40.19556581097699
49.72683873470577,27.89329265236716
42.20671456074352,70.74482554990593
48.48353728671269,63.23412314392207
33.938405864867846,66.06891051031327
39.44637495777654,75.916514747415
49.6079027858759,36.93318687142175
31.16673601377617,62.241193857579965
50.70079204531297,28.579032908649815
69.0077609796264,25.568792582053206
42.658610408955305,30.937262184421876
46.56021732144971,70.04171071983032
47.719958445918266,79.80765488512462
46.288322662451414,44.000923890218786
59.82855571486335,62.79125443417698
57.559103659199835,63.849389032280314
41.57077853141301,36.25970644373362
48.842103689804915,24.452600708107042
24.493568274311418,33.42765764182956
41.74114471058658,44.60546939976683
36.20246854300007,32.845608118421715
73.7459824410884,31.717292665101567
39.89921804149597,69.84866334818705
59.43609085711016,56.84345549327496
28.156446834242036,48.71658474781797
52.890906777467045,32.27168151937255
33.31133125136508,23.540608391388464
59.98259512490288,30.72651979048523
40.621756347459396,73.6509802231334
40.049585299197815,24.790250645157514
49.9804904780621,39.47789182033208
21.41444786705334,72.53035366207394
35.42436151190191,23.570715950871428
59.350483066812785,67.54851756684435
51.88179702576956,28.20657856509586
41.48725293045436,59.90698914224352
60.03939925813137,34.974680464998116
64.27191787038957,39.619951566084126
42.16514935625067,20.88123325958188
51.50830600041146,37.761886366945234
